"Speaker Name","Title","Date of Speech Delivered","URL to Speech"
"David Cameron","Speech by the Commercial Secretary to the Treasury, Lord Sassoon, London Hong Kong RMB conference","14 June 2012","https://www.gov.uk/government/speeches/speech-by-the-commercial-secretary-to-the-treasury-lord-sassoon-london-hong-kong-rmb-conference"
"David Cameron","Recent developments in Scots law: lessons for English lawyers","22 June 2012","https://www.gov.uk/government/speeches/recent-developments-in-scots-law-lessons-for-english-lawyers"
"David Cameron","Building for growth","14 March 2012","https://www.gov.uk/government/speeches/2012-03-14-building-for-growth"
"David Cameron","Michael Grenfell on the CMA’s approach to competition enforcement","12 November 2015","https://www.gov.uk/government/speeches/michael-grenfell-on-the-cmas-approach-to-competition-enforcement"
"David Cameron","Home Secretary's Police Federation 2015 speech","20 May 2015","https://www.gov.uk/government/speeches/home-secretarys-police-federation-2015-speech"
"David Cameron","International Conference on Christians in the Holy Land","19 July 2011","https://www.gov.uk/government/speeches/international-conference-on-christians-in-the-holy-land"
"David Cameron","Oral Statement – Sir Bruce Keogh Review","16 July 2013","https://www.gov.uk/government/speeches/oral-statement-sir-bruce-keogh-review"
"David Cameron","Funding the future: new opportunities","14 March 2012","https://www.gov.uk/government/speeches/funding-the-future-new-opportunities"
"David Cameron","PM speech on life sciences and opening up the NHS","6 December 2011","https://www.gov.uk/government/speeches/pm-speech-on-life-sciences-and-opening-up-the-nhs"
"David Cameron","Burns night speech","25 January 2013","https://www.gov.uk/government/speeches/burns-night-speech"
"David Cameron","Sharing the UK's Northern Ireland Experience: 2nd Secretary Thomas Phipps speech","27 November 2014","https://www.gov.uk/government/speeches/sharing-the-uks-northern-ireland-experience-2nd-secretary-thomas-phipps-speech"
"David Cameron","Speech by the Financial Secretary to the Treasury, Mark Hoban MP, at the Atlantic Council, Washington DC","26 July 2011","https://www.gov.uk/government/speeches/speech-by-the-financial-secretary-to-the-treasury-mark-hoban-mp-at-the-atlantic-council-washington-dc"
"David Cameron","Speech by the Permanent Secretary to the Treasury, Sir Nicholas Macpherson at Nuffield College, Oxford University","18 June 2011","https://www.gov.uk/government/speeches/speech-by-the-permanent-secretary-to-the-treasury-sir-nicholas-macpherson-at-nuffield-college-oxford-university"
"David Cameron","Sports keynote speech","28 June 2010","https://www.gov.uk/government/speeches/sports-keynote-speech"
"David Cameron","Nick Gibb: the benefits of freedom in education","12 November 2014","https://www.gov.uk/government/speeches/nick-gibb-the-fruits-of-autonomy"
"David Cameron","Home Secretary on police reform","22 July 2014","https://www.gov.uk/government/speeches/home-secretary-on-police-reform"
"David Cameron","Speech to the Learning Without Frontiers forum","11 January 2011","https://www.gov.uk/government/speeches/speech-to-the-learning-without-frontiers-forum"
"David Cameron","Minister for Africa’s speech on UK’s Africa Policy","23 March 2015","https://www.gov.uk/government/speeches/minister-for-africas-speech-on-uks-africa-policy"
"David Cameron","A new era for universities","15 July 2010","https://www.gov.uk/government/speeches/a-new-era-for-universities"
"David Cameron","Speech: 30 September 2011, Andrew Lansley, National launch – Right Care ‘Shared Decision Making’ programme","30 September 2011","https://www.gov.uk/government/speeches/speech-30-september-2011-andrew-lansley-national-launch-right-care-shared-decision-making-programme"
"David Cameron","Sharing the UK's Northern Ireland Experience: 2nd Secretary Thomas Phipps speech","27 November 2014","https://www.gov.uk/government/speeches/sharing-the-uks-northern-ireland-experience-2nd-secretary-thomas-phipps-speech"
"David Cameron","Counter terrorism and security powers review: statement by Theresa May","26 January 2011","https://www.gov.uk/government/speeches/counter-terrorism-and-security-powers-review-statement-by-theresa-may"
"David Cameron","Speech by the Financial Secretary to the Treasury, Mark Hoban MP, at the Atlantic Council, Washington DC","26 July 2011","https://www.gov.uk/government/speeches/speech-by-the-financial-secretary-to-the-treasury-mark-hoban-mp-at-the-atlantic-council-washington-dc"
"David Cameron","Discussion on Scotland's Constitutional Future.","17 February 2012","https://www.gov.uk/government/speeches/discussion-on-scotlands-constitutional-future"
"David Cameron","Sarah Cardell speaks about the CMA’s enforcement priorities and approach","23 February 2016","https://www.gov.uk/government/speeches/sarah-cardell-speaks-about-the-cmas-enforcement-priorities-and-approach"
"David Cameron","Speech to the Learning Without Frontiers forum","11 January 2011","https://www.gov.uk/government/speeches/speech-to-the-learning-without-frontiers-forum"
"David Cameron","Helping the high street recover after the riots","27 October 2011","https://www.gov.uk/government/speeches/helping-the-high-street-recover-after-the-riots"
"David Cameron","British Chambers of Commerce annual conference","7 April 2011","https://www.gov.uk/government/speeches/british-chambers-of-commerce-annual-conference"
"David Cameron","Tim Loughton at the adoption guidance launch","22 February 2011","https://www.gov.uk/government/speeches/tim-loughton-at-the-adoption-guidance-launch"
"David Cameron","Tim Loughton to EESI (effective, efficient, supported and independent third sector) conference","16 September 2010","https://www.gov.uk/government/speeches/tim-loughton-to-eesi-effective-efficient-supported-and-independent-third-sector-conference"
"David Cameron","Speech: 30 September 2011, Andrew Lansley, National launch – Right Care ‘Shared Decision Making’ programme","30 September 2011","https://www.gov.uk/government/speeches/speech-30-september-2011-andrew-lansley-national-launch-right-care-shared-decision-making-programme"
"David Cameron","Speech: 24 November 2011, Paul Burstow, New Savoy Partnership Annual Conference","24 November 2011","https://www.gov.uk/government/speeches/speech-24-november-2011-paul-burstow-new-savoy-partnership-annual-conference"
"David Cameron","Constitutional issues in the referendum debate","22 November 2013","https://www.gov.uk/government/speeches/constitutional-issues-in-the-referendum-debate"
"David Cameron","Sarah Teather to the National Children and Adult Services conference","19 October 2011","https://www.gov.uk/government/speeches/sarah-teather-to-the-national-children-and-adult-services-conference"
"David Cameron","Land Warfare Conference","8 June 2010","https://www.gov.uk/government/speeches/2010-06-08-land-warfare-conference"
"David Cameron","Reforming Welfare","30 June 2010","https://www.gov.uk/government/speeches/reforming-welfare"
"David Cameron","Address to welfare providers","2 June 2010","https://www.gov.uk/government/speeches/address-to-welfare-providers--2"
"David Cameron","PM speech at O2 on the EU referendum: 23 February 2016 (Archived)","23 February 2016","https://www.gov.uk/government/speeches/pm-speech-at-o2-on-the-eu-referendum-23-february-2016"
"David Cameron","Nicky Morgan: educational excellence everywhere","17 March 2016","https://www.gov.uk/government/speeches/nicky-morgan-educational-excellence-everywhere"
"David Cameron","House of Commons debate on fuel poverty and energy efficiency","17 January 2013","https://www.gov.uk/government/speeches/house-of-commons-debate-on-fuel-poverty-and-energy-efficiency"
"David Cameron","Home Secretary Theresa May on counter-terrorism","24 November 2014","https://www.gov.uk/government/speeches/home-secretary-theresa-may-on-counter-terrorism"
"David Cameron","Helping the high street recover after the riots","27 October 2011","https://www.gov.uk/government/speeches/helping-the-high-street-recover-after-the-riots"
"David Cameron","British Chambers of Commerce annual conference","7 April 2011","https://www.gov.uk/government/speeches/british-chambers-of-commerce-annual-conference"
"David Cameron","Tim Loughton at the adoption guidance launch","22 February 2011","https://www.gov.uk/government/speeches/tim-loughton-at-the-adoption-guidance-launch"
"David Cameron","Chief Secretary announces government's new approach to PF2 infrastructure investment","16 October 2013","https://www.gov.uk/government/speeches/chief-secretary-announces-governments-new-approach-to-pf2-infrastructure-investment"
"David Cameron","Constitutional issues in the referendum debate","22 November 2013","https://www.gov.uk/government/speeches/constitutional-issues-in-the-referendum-debate"
"David Cameron","Lord McNally’s speech to the Birmingham Law Society Family Conference 2012","1 October 2012","https://www.gov.uk/government/speeches/lord-mcnally-s-speech-to-the-birmingham-law-society-family-conference-2012"
"David Cameron","Rt Hon Owen Paterson speech at Food and Drink Federation President’s dinner","21 May 2013","https://www.gov.uk/government/speeches/rt-hon-owen-paterson-speech-at-food-and-drink-federation-presidents-dinner"
"David Cameron","The mechanics of Deferred Prosecution Agreements in the UK","26 June 2013","https://www.gov.uk/government/speeches/the-mechanics-of-deferred-prosecution-agreements-in-the-uk"
"David Cameron","Owen Paterson’s speech at the Women’s Institute food security event","7 December 2012","https://www.gov.uk/government/speeches/owen-paterson-s-speech-at-the-women-s-institute-food-security-event"
"David Cameron","Tim Loughton speaks at the Law Society Family Justice Review Summit","2 April 2012","https://www.gov.uk/government/speeches/tim-loughton-speaks-at-the-law-society-family-justice-review-summit"
"David Cameron","Consul General’s speech at Queen's Birthday Party Hong Kong 2015","21 April 2015","https://www.gov.uk/government/speeches/consul-generals-speech-at-queens-birthday-party-hong-kong-2015"
"David Cameron","Foreign Secretary statement on ISIL: Iraq and Syria","16 October 2014","https://www.gov.uk/government/speeches/foreign-secretary-statement-on-isil-iraq-and-syria"
"David Cameron","Edward Timpson discusses special educational needs reforms","5 November 2014","https://www.gov.uk/government/speeches/edward-timpson-discusses-special-educational-needs-reforms"
"David Cameron","Speech at the Queen's Birthday Party 2014 in Fiji","23 June 2014","https://www.gov.uk/government/speeches/speech-at-the-queens-birthday-party-2014-in-fiji"
"David Cameron","Growth of the UK space sector","9 October 2014","https://www.gov.uk/government/speeches/growth-of-the-uk-space-sector"
