"Speaker Name","Title","Date of Speech Delivered","URL to Speech"
"Theresa May","Provisional local government finance settlement 2017 to 2018: statement","15 December 2016","https://www.gov.uk/government/speeches/provisional-local-government-finance-settlement-2017-to-2018"
"Theresa May","""We will continue to pursue justice for survivors.""","28 March 2017","https://www.gov.uk/government/speeches/we-will-continue-to-pursue-justice-for-survivors"
"Theresa May","Amanda Spielman's speech at the Wellington Festival of Education","21 June 2018","https://www.gov.uk/government/speeches/amanda-spielmans-speech-at-the-wellington-festival-of-education"
"Theresa May","Robert Halfon: careers speech at Westminster Academy","30 January 2017","https://www.gov.uk/government/speeches/robert-halfon-careers-speech-at-westminster-academy"
"Theresa May","Speech to the Prison Governors Association","11 October 2016","https://www.gov.uk/government/speeches/speech-to-the-prison-governors-association"
"Theresa May","We must tackle the serious ethical challenges of DNA analysis","20 March 2019","https://www.gov.uk/government/speeches/we-must-tackle-the-serious-ethical-challenges-of-dna-analysis"
"Theresa May","A second city that's second to none","19 November 2016","https://www.gov.uk/government/speeches/a-second-city-thats-second-to-none"
"Theresa May","Home Secretary launches Online Harms White Paper","8 April 2019","https://www.gov.uk/government/speeches/home-secretary-launches-online-harms-white-paper"
"Theresa May","Nurses are mission-critical to culture change in the NHS","14 March 2019","https://www.gov.uk/government/speeches/nurses-are-mission-critical-to-culture-change-in-the-nhs"
"Theresa May","CDU Economic Council Annual Conference: Chancellor's words","27 June 2017","https://www.gov.uk/government/speeches/cdu-economic-council-annual-conference-chancellors-words"
"Theresa May","Nick Gibb: the importance of an evidence-informed profession","16 February 2017","https://www.gov.uk/government/speeches/nick-gibb-the-importance-of-an-evidence-informed-profession"
"Theresa May","UK competition enforcement – where next?","29 November 2017","https://www.gov.uk/government/speeches/uk-competition-enforcement-where-next"
"Theresa May","Lead Commissioner's speech on the role of the media in challenging extremism","24 April 2019","https://www.gov.uk/government/speeches/lead-commissioners-speech-on-the-role-of-the-media-in-challenging-extremism"
"Theresa May","Sir Alan Duncan speech on 'Britain in the world'","14 September 2016","https://www.gov.uk/government/speeches/sir-alan-duncan-speech-on-britain-in-the-world"
"Theresa May","Liam Fox highlights success of British manufacturing","20 February 2018","https://www.gov.uk/government/speeches/liam-fox-highlights-success-of-british-manufacturing"
"Theresa May","Amanda Spielman speech to Annual Apprenticeships Conference","22 March 2018","https://www.gov.uk/government/speeches/amanda-spielman-speech-to-annual-apprenticeships-conference"
"Theresa May","Lord Mayor’s Dinner for HM Judges July 2018: Lord Chancellor's speech","4 July 2018","https://www.gov.uk/government/speeches/lord-mayors-dinner-for-hm-judges-july-2018-lord-chancellors-speech"
"Theresa May","Margot James' speech at the Government Innovation Conference","27 November 2018","https://www.gov.uk/government/speeches/margot-james-speech-at-the-government-innovation-conference"
"Theresa May","My mission to make sure NHS staff feel safe and secure at work","31 October 2018","https://www.gov.uk/government/speeches/my-mission-to-make-sure-nhs-staff-feel-safe-and-secure-at-work"
"Theresa May","Speech to the Prison Governors Association","11 October 2016","https://www.gov.uk/government/speeches/speech-to-the-prison-governors-association"
"Theresa May","Health technology can help spot serious illness and prevent it","28 November 2018","https://www.gov.uk/government/speeches/health-technology-can-help-spot-serious-illness-and-prevent-it"
"Theresa May","Sajid Javid’s speech to LGA Local Government Finance Conference 2018","9 January 2018","https://www.gov.uk/government/speeches/sajid-javids-speech-to-lga-local-government-finance-conference-2018--2"
"Theresa May","Culture and Diplomacy - Building Bilateral Relations","27 June 2018","https://www.gov.uk/government/speeches/culture-and-diplomacy-building-bilateral-relations"
"Theresa May","David Currie on the CMA’s progress towards its ambition","15 December 2016","https://www.gov.uk/government/speeches/david-currie-on-the-cmas-progress-towards-its-ambition"
"Theresa May","A positive agenda for young people","8 November 2016","https://www.gov.uk/government/speeches/a-positive-agenda-for-young-people"
"Theresa May","First Space Conference","21 May 2018","https://www.gov.uk/government/speeches/first-space-conference"
"Theresa May","Science Minister speaks at Science and Technology Select Committee Summit","22 February 2018","https://www.gov.uk/government/speeches/science-minister-speaks-at-science-and-technology-select-committee-summit"
"Theresa May","Amanda Spielman's speech to the North Yorkshire Coast Opportunity Area","1 May 2019","https://www.gov.uk/government/speeches/amanda-spielmans-speech-to-the-north-yorkshire-coast-opportunity-area"
"Theresa May","Future Education - A Father's Perspective","22 April 2017","https://www.gov.uk/government/speeches/future-education-a-fathers-perspective"
"Theresa May","Minister for Digital and Culture: Royal Television Society Speech","27 September 2016","https://www.gov.uk/government/speeches/minister-for-digital-and-culture-royal-television-society-speech"
"Theresa May","Liam Fox celebrates UK-Israel trade relationship","10 October 2017","https://www.gov.uk/government/speeches/liam-fox-celebrates-uk-israel-trade-relationship"
"Theresa May","David Currie on the CMA’s achievements over its first 3 years","24 April 2017","https://www.gov.uk/government/speeches/david-currie-on-the-cmas-achievements-over-its-first-3-years"
"Theresa May","Lord O'Shaughnessy on medical technologies and Brexit","14 September 2017","https://www.gov.uk/government/speeches/lord-oshaughnessy-on-medical-technologies-and-brexit"
"Theresa May","Keynote address welcoming participants to the UK and to the Global Forest Governance Forum","20 November 2018","https://www.gov.uk/government/speeches/keynote-address-welcoming-participants-to-the-uk-and-to-the-global-forest-governance-forum"
"Theresa May","Civil Service transformation speech","24 January 2018","https://www.gov.uk/government/speeches/civil-service-transformation-speech"
"Theresa May","Damian Hinds speech at the Association of School and College Leaders' annual conference 2019","15 March 2019","https://www.gov.uk/government/speeches/damian-hinds-speech-at-the-association-of-school-and-college-leaders-annual-conference-2019"
"Theresa May","Institute of Directors Annual Dinner speech","9 February 2017","https://www.gov.uk/government/speeches/institute-of-directors-annual-dinner-speech"
"Theresa May","What has competition ever done for us?","7 March 2017","https://www.gov.uk/government/speeches/what-has-competition-ever-done-for-us"
"Theresa May","Spring Budget 2017: Philip Hammond's speech","8 March 2017","https://www.gov.uk/government/speeches/spring-budget-2017-philip-hammonds-speech"
"Theresa May","IoD Wales","13 October 2016","https://www.gov.uk/government/speeches/iod-wales"
"Theresa May","Lead Commissioner speech at British Future","17 June 2019","https://www.gov.uk/government/speeches/lead-commissioner-speech-at-british-future"
"Theresa May","Secretary of State speech at the opening debate on Executive Formation & Exercise of Functions Bill","24 October 2018","https://www.gov.uk/government/speeches/secretary-of-state-speech-at-the-opening-debate-on-executive-formation-exercise-of-functions-bill"
"Theresa May","Minister Fairhead: speech to launch the Export Strategy","21 August 2018","https://www.gov.uk/government/speeches/minister-fairhead-speech-to-launch-the-export-strategy"
"Theresa May","Market Millennials: Speech by the Chief Secretary to the Treasury at the Cato Institute","18 September 2018","https://www.gov.uk/government/speeches/market-millennials-speech-by-the-chief-secretary-to-the-treasury-at-the-cato-institute"
"Theresa May","Robert Buckland QC speech: Modernising Criminal Justice Conference 2019","11 June 2019","https://www.gov.uk/government/speeches/robert-buckland-qc-speech-modernising-criminal-justice-conference-2019"
"Theresa May","Association of Colleges Governance Summit","14 March 2018","https://www.gov.uk/government/speeches/association-of-colleges-governance-summit"
"Theresa May","Chancellor of the Duchy of Lancaster speech to the Ambrosetti Forum: 08 September 2018","8 September 2018","https://www.gov.uk/government/speeches/chancellor-of-the-duchy-of-lancaster-speech-to-the-ambrosetti-forum-08-september-2018"
"Theresa May","The Local Digital Declaration","4 July 2018","https://www.gov.uk/government/speeches/the-local-digital-declaration"
"Theresa May","Tackling child sexual abuse online and offline","25 June 2019","https://www.gov.uk/government/speeches/tackling-child-sexual-abuse-online-and-offline"
"Theresa May","DfT’s role in shaping the future of the railway","19 June 2019","https://www.gov.uk/government/speeches/dfts-role-in-shaping-the-future-of-the-railway"
"Theresa May","NDA Stakeholder Summit 2018","10 July 2018","https://www.gov.uk/government/speeches/nda-stakeholder-summit-2018"
"Theresa May","Lead Commissioner speech at British Future","17 June 2019","https://www.gov.uk/government/speeches/lead-commissioner-speech-at-british-future"
"Theresa May","Helen Stephenson CBE speech at the Charity Law Association’s Annual Conference","30 November 2017","https://www.gov.uk/government/speeches/helen-stephenson-cbe-speech-at-the-charity-law-associations-annual-conference"
"Theresa May","Justine Greening speaks at Social Mobility Employer Index launch","21 June 2017","https://www.gov.uk/government/speeches/justine-greening-speaks-at-social-mobility-employer-index-launch"
"Theresa May","Justine Greening: Speech at DfE Skills Summit","30 November 2017","https://www.gov.uk/government/speeches/justine-greening-speech-at-dfe-skills-summit"
"Theresa May","Sajid Javid's speech to the National Association of Local Councils conference 2017","31 October 2017","https://www.gov.uk/government/speeches/sajid-javids-speech-to-the-national-association-of-local-councils-conference-2017"
"Theresa May","TheCityUK Annual Dinner: Chancellor's speech","5 December 2017","https://www.gov.uk/government/speeches/thecityuk-annual-dinner-chancellors-speech"
"Theresa May","Creating one of the most exciting health innovation systems in the world","2 May 2019","https://www.gov.uk/government/speeches/creating-one-of-the-most-exciting-health-innovation-systems-in-the-world"
"Theresa May","Secretary of State's Speech to Top 100 Companies Banquet 2017","14 September 2017","https://www.gov.uk/government/speeches/secretary-of-states-speech-to-top-100-companies-banquet-2017"
